"lon","lat","owner","watershed","type","form"
"-81.11145649167494","31.993290219759153","CITY-ROW","CHIPPEWA","CURB INLET",""
"-81.13728785428879","31.993486096735744","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13606052582558","31.993470465445718","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1113665044344","31.99326163945699","CITY-ROW","CHIPPEWA","CURB INLET",""
"-81.14984317877732","31.993555037893604","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1371215881635","31.993445920617738","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12706468182922","31.993356702105743","CITY-ROW","HARMON","CURB INLET",""
"-81.10093597866472","31.99311587117214","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.10216715517812","31.993117617617642","CITY-ROW","HARMON","CURB INLET",""
"-81.10033115990252","31.993070452047053","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.10713333610411","31.993132383764507","CITY-ROW","HARMON","CURB INLET",""
"-81.1072104247081","31.99312546896835","CITY-ROW","HARMON","CURB INLET",""
"-81.13719871854217","31.993344668081235","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12446246942933","31.993235880493494","CITY-ROW","HARMON","CURB INLET",""
"-81.12185858065521","31.99319281852184","CITY-ROW","HARMON","CURB INLET",""
"-81.1245350035044","31.993203661728455","CITY-ROW","HARMON","CURB INLET",""
"-81.12190508078908","31.99309183894733","CITY-ROW","HARMON","CURB INLET",""
"-81.1238176639487","31.993085409741933","CITY-ROW","HARMON","CURB INLET",""
"-81.14690873084845","31.993267255730018","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.11444617246703","31.992984673094565","CITY-ROW","HARMON","CURB INLET",""
"-81.12375946279464","31.99302686231147","CITY-ROW","HARMON","CURB INLET",""
"-81.10579656627465","31.9928358523635","CITY-ROW","HARMON","CURB INLET",""
"-81.11448261353287","31.992900620970012","CITY-ROW","HARMON","CURB INLET",""
"-81.15010954160692","31.993184704173288","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14688613570209","31.993141487080237","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14229520692422","31.993090932343772","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1242094978536","31.99293040069987","CITY-ROW","HARMON","CURB INLET",""
"-81.14221096424735","31.993070495416628","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12433382604917","31.992899810672537","CITY-ROW","HARMON","CURB INLET",""
"-81.12417384842435","31.992838536284097","CITY-ROW","HARMON","CURB INLET",""
"-81.14235177923346","31.992970783219505","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12428067043354","31.992804709866338","CITY-ROW","HARMON","CURB INLET",""
"-81.15925793193105","31.99308621135218","CITY-ROW","WINDSOR","CURB INLET",""
"-81.13559983323542","31.992880532760676","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.10246886898068","31.99257605372575","CITY-ROW","HARMON","CURB INLET",""
"-81.1593018994475","31.993010623800128","CITY-ROW","WINDSOR","CURB INLET",""
"-81.12485806976427","31.992729908578333","CITY-ROW","HARMON","CURB INLET",""
"-81.13563671149896","31.99279149623924","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12737078278991","31.992723714711765","CITY-ROW","HARMON","CURB INLET",""
"-81.10250770535158","31.992512296111947","CITY-ROW","HARMON","CURB INLET",""
"-81.09396207934154","31.992425389484673","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.09383016112882","31.992397473174925","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.09390658353286","31.992309127614803","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.1199660720815","31.99251440869055","CITY-ROW","HARMON","CURB INLET",""
"-81.0973145471912","31.99231934101217","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.11985121165247","31.992492328078555","CITY-ROW","HARMON","CURB INLET",""
"-81.10393657286478","31.992355736358554","CITY-ROW","HARMON","CURB INLET",""
"-81.10401063017471","31.992279388700585","CITY-ROW","HARMON","CURB INLET",""
"-81.15838075384174","31.99270334013301","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11478169318217","31.99234268382806","CITY-ROW","HARMON","CURB INLET",""
"-81.12279744542948","31.992387751268083","CITY-ROW","HARMON","CURB INLET",""
"-81.14989198214873","31.99256705040024","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15842452461091","31.992627579595","CITY-ROW","WINDSOR","CURB INLET",""
"-81.1141816843725","31.992261084598233","CITY-ROW","HARMON","CURB INLET",""
"-81.11480438982419","31.99226160775366","CITY-ROW","HARMON","CURB INLET",""
"-81.14083949932538","31.992433035391166","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12276008386186","31.992286767299497","CITY-ROW","HARMON","CURB INLET",""
"-81.11408387685142","31.992211308340327","CITY-ROW","HARMON","CURB INLET",""
"-81.14989914215639","31.992484642545563","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12287200968036","31.99226518323836","CITY-ROW","HARMON","CURB INLET",""
"-81.14022751474803","31.99240599153691","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12739475367873","31.992242692226878","CITY-ROW","HARMON","CURB INLET",""
"-81.14759937456323","31.992393862409855","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.10587435988846","31.99203195416486","CITY-ROW","HARMON","CURB INLET",""
"-81.14049460880244","31.99229158924103","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14392153377901","31.992303282169072","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14752338313251","31.992320236919333","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12763282338831","31.99215410278741","CITY-ROW","HARMON","CURB INLET",""
"-81.14033635832452","31.992255261690993","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14039587158152","31.992251449356115","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.091591162735","31.99183906727833","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.14377037859741","31.992263405783884","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.09150917035512","31.99176518523709","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.10997931041626","31.99191107185482","CITY-ROW","HARMON","CURB INLET",""
"-81.09165374488778","31.991727752607222","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.16206467741202","31.99227676863683","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11002279358652","31.991845976238576","CITY-ROW","HARMON","CURB INLET",""
"-81.14721233692212","31.9921189607352","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12383108525503","31.991899399531697","CITY-ROW","HARMON","CURB INLET",""
"-81.16206151858769","31.992196682461522","CITY-ROW","WINDSOR","CURB INLET",""
"-81.1120395368647","31.991630995363558","CITY-ROW","HARMON","CURB INLET",""
"-81.11493521879964","31.991626168818925","CITY-ROW","HARMON","CURB INLET",""
"-81.111959532802","31.991593221673472","CITY-ROW","HARMON","CURB INLET",""
"-81.12753968421839","31.991707686374095","CITY-ROW","HARMON","CURB INLET",""
"-81.1356513369933","31.991746186043134","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.11496379119228","31.99156025995286","CITY-ROW","HARMON","CURB INLET",""
"-81.13552968607087","31.99172720943913","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1467398006355","31.99180987209295","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1468531567556","31.99176765936372","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12774915894362","31.991562509190132","CITY-ROW","HARMON","CURB INLET",""
"-81.16253976736078","31.99180526120016","CITY-ROW","WINDSOR","CURB INLET",""
"-81.1303393475119","31.991547612620835","CITY-ROW","HARMON","CURB INLET",""
"-81.16245501810596","31.991774166495205","CITY-ROW","WINDSOR","CURB INLET",""
"-81.13023603434236","31.991520654087317","CITY-ROW","HARMON","CURB INLET",""
"-81.10579106767213","31.991317080769548","CITY-ROW","HARMON","CURB INLET",""
"-81.16405266257671","31.991694276267463","CITY-ROW","WINDSOR","CURB INLET",""
"-81.16496742599396","31.991699438476516","CITY-ROW","WINDSOR","CURB INLET",""
"-81.12236015471687","31.99134165758195","CITY-ROW","HARMON","CURB INLET",""
"-81.1196168708835","31.991311834078132","CITY-ROW","HARMON","CURB INLET",""
"-81.1376665593904","31.99145125178409","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.16251510808262","31.99165744097994","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11495007107679","31.991243344664916","CITY-ROW","HARMON","CURB INLET",""
"-81.12246462707587","31.991301801851623","CITY-ROW","HARMON","CURB INLET",""
"-81.16410538978937","31.99162837601734","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11954927904726","31.991263858388518","CITY-ROW","HARMON","CURB INLET",""
"-81.09199136526739","31.991022447479054","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.16501973867427","31.99161583798183","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11487356090674","31.9911997590166","CITY-ROW","HARMON","CURB INLET",""
"-81.13772750651573","31.991330359968536","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.09202350069545","31.990945926071518","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.11250464014985","31.991046095874502","CITY-ROW","HARMON","CURB INLET",""
"-81.09209244559909","31.990842225539783","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.11241995096394","31.990995055014427","CITY-ROW","HARMON","CURB INLET",""
"-81.15941702240139","31.99129419627635","CITY-ROW","WINDSOR","CURB INLET",""
"-81.1430489893829","31.991140485661887","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1280480165382","31.991016736930835","CITY-ROW","HARMON","CURB INLET",""
"-81.1595402736391","31.99123143620709","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11795258421101","31.99088404677039","CITY-ROW","HARMON","CURB INLET",""
"-81.1201095948","31.990899795026262","CITY-ROW","HARMON","CURB INLET",""
"-81.13054992712327","31.990981184261795","CITY-ROW","HARMON","CURB INLET",""
"-81.12817914772258","31.99095441405891","CITY-ROW","HARMON","CURB INLET",""
"-81.16502453278927","31.991248905206458","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14308345345266","31.991059727257984","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13044131180088","31.99095968090519","CITY-ROW","HARMON","CURB INLET",""
"-81.11784265440686","31.990836582385267","CITY-ROW","HARMON","CURB INLET",""
"-81.09045357869462","31.990593813408193","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.09055957270716","31.990592360118253","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.19349558215205","32.165780629601535","CITY-ROW","ST. AUGUSTINE CREEK","CURB INLET",""
"-81.121241337484","31.990826145551644","CITY-ROW","HARMON","CURB INLET",""
"-81.12113764645474","31.990815152738865","CITY-ROW","HARMON","CURB INLET",""
"-81.12821697563791","31.990871227781305","CITY-ROW","HARMON","CURB INLET",""
"-81.1915881603196","32.16283968897424","CITY-ROW","ST. AUGUSTINE CREEK","CURB INLET",""
"-81.13419485830102","31.990835827971875","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15892497923026","31.99103275879989","CITY-ROW","WINDSOR","CURB INLET",""
"-81.12816649152579","31.990771513239405","CITY-ROW","HARMON","CURB INLET",""
"-81.15906142297945","31.990961855486454","CITY-ROW","WINDSOR","CURB INLET",""
"-81.19123590195593","32.162690429694955","CITY-ROW","ST. AUGUSTINE CREEK","CURB INLET",""
"-81.159239037643","31.97433859712687","CITY-ROW","WINDSOR","CURB INLET",""
"-81.0928224926144","32.01805411295075","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.27415191426837","31.992307697245085","CITY-ROW","OGEECHEE","CURB INLET",""
"-81.27400701903447","31.992453472931484","CITY-ROW","OGEECHEE","CURB INLET",""
"-81.27348854707047","31.99208387758726","CITY-ROW","OGEECHEE","CURB INLET",""
"-81.12784384721466","31.99063761434656","CITY-ROW","HARMON","CURB INLET",""
"-81.13550945625128","31.990688115568634","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.08273996541531","31.99034422387664","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.08249696721349","31.99020421347757","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.10541493219569","31.9903516731616","CITY-ROW","HARMON","CURB INLET",""
"-81.15844055927822","31.9907633207322","CITY-ROW","WINDSOR","CURB INLET",""
"-81.13556991521331","31.990563363937476","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1233570679538","31.990446179273263","CITY-ROW","HARMON","CURB INLET",""
"-81.12344880361489","31.990445215247345","CITY-ROW","HARMON","CURB INLET",""
"-81.1278944008831","31.99046296175231","CITY-ROW","HARMON","CURB INLET",""
"-81.08230053151338","31.990128185521773","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.14592594192429","31.99057562576712","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.0689811060264","32.023350000374286","CITY-ROW"," ","CURB INLET",""
"-81.27362886708627","31.991939907913444","CITY-ROW","OGEECHEE","CURB INLET",""
"-81.2734015242846","31.991778336798706","CITY-ROW","OGEECHEE","CURB INLET",""
"-81.13070728822859","31.990396449754517","CITY-ROW","HARMON","CURB INLET",""
"-81.1460001790014","31.990516093445727","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.10552983763603","31.990159185380797","CITY-ROW","HARMON","CURB INLET",""
"-81.13463115914334","31.990380320407333","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14079920071133","31.990409208255045","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.16295942779455","31.990565990509282","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11326082771714","31.990144060277213","CITY-ROW","HARMON","CURB INLET",""
"-81.12831676023217","31.990263006617923","CITY-ROW","HARMON","CURB INLET",""
"-81.15796135807192","31.990500759035825","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14083315158159","31.990329080323864","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13476577534503","31.990276272515572","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.11313236803473","31.99007753496293","CITY-ROW","HARMON","CURB INLET",""
"-81.16302023430484","31.990479883588606","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14204229462808","31.99030895527335","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13081156419233","31.99010437896288","CITY-ROW","HARMON","CURB INLET",""
"-81.14457374420194","31.99014957129373","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15744730541014","31.99026198787245","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14466789614966","31.990170661038913","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1336276954452","31.99003507935882","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14286547749643","31.990100159336293","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14282510763462","31.99003231380281","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.17447586710828","31.99025729490558","CITY-ROW","WINDSOR","CURB INLET",""
"-81.164043694927","31.99016515749457","CITY-ROW","WINDSOR","CURB INLET",""
"-81.10532896611289","31.989676977246187","CITY-ROW","HARMON","CURB INLET",""
"-81.16395533501206","31.990134048745297","CITY-ROW","WINDSOR","CURB INLET",""
"-81.13369121872248","31.989889221506303","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.16599496522504","31.990118368808243","CITY-ROW","WINDSOR","CURB INLET",""
"-81.17450542846797","31.990170250101038","CITY-ROW","WINDSOR","CURB INLET",""
"-81.16588374502828","31.990094638691208","CITY-ROW","WINDSOR","CURB INLET",""
"-81.1329038975436","31.989756879265737","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12161728994653","31.989635732154778","CITY-ROW","HARMON","CURB INLET",""
"-81.12149375599871","31.98963265393156","CITY-ROW","HARMON","CURB INLET",""
"-81.10761426606959","31.98950708989986","CITY-ROW","HARMON","CURB INLET",""
"-81.14335935971192","31.989791807846476","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12398180447646","31.989607079904825","CITY-ROW","HARMON","CURB INLET",""
"-81.17345654933823","31.99000364205687","CITY-ROW","WINDSOR","CURB INLET",""
"-81.12153410170204","31.989523375284794","CITY-ROW","HARMON","CURB INLET",""
"-81.1101645681145","31.989417396853955","CITY-ROW","HARMON","CURB INLET",""
"-81.17348836978066","31.98991283563646","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14471321486079","31.989682456482218","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12853364970219","31.98954870929697","CITY-ROW","HARMON","CURB INLET",""
"-81.11019636472868","31.98933059307824","CITY-ROW","HARMON","CURB INLET",""
"-81.12390476631032","31.98944976383416","CITY-ROW","HARMON","CURB INLET",""
"-81.13268833967531","31.989510991045755","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14100359815066","31.989576931163796","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13214262884487","31.989494860509282","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14104024644219","31.989490122557243","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.17502731627746","31.98974155825692","CITY-ROW","WINDSOR","CURB INLET",""
"-81.13234058234542","31.98938738131763","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1749347686714","31.98972451268491","CITY-ROW","WINDSOR","CURB INLET",""
"-81.13220234980234","31.98936443346154","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13522911084961","31.989349386852396","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15331026866579","31.98938535984974","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.16093962123362","31.989429155227537","CITY-ROW","WINDSOR","CURB INLET",""
"-81.15317495021166","31.98935093025476","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13537037325592","31.98919161682789","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.16100315173988","31.989352519955734","CITY-ROW","WINDSOR","CURB INLET",""
"-81.1532638555027","31.989279502214668","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.17111822608133","31.989323704412442","CITY-ROW","WINDSOR","CURB INLET",""
"-81.12337365208427","31.988892367921064","CITY-ROW","HARMON","CURB INLET",""
"-81.12331003274167","31.988831540773692","CITY-ROW","HARMON","CURB INLET",""
"-81.14497972274052","31.988990345477998","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13723796234056","31.988911112387306","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1287471062537","31.9888345551321","CITY-ROW","HARMON","CURB INLET",""
"-81.13732424581723","31.988892396050204","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13012730307446","31.98885060466118","CITY-ROW","HARMON","CURB INLET",""
"-81.16977852516138","31.989096541400347","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14503702077502","31.988858862759567","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1215243045686","31.98866291066325","CITY-ROW","HARMON","CURB INLET",""
"-81.16008567102129","31.988933949578097","CITY-ROW","WINDSOR","CURB INLET",""
"-81.16980993476398","31.989006762579773","CITY-ROW","WINDSOR","CURB INLET",""
"-81.13027308134913","31.98861713560134","CITY-ROW","HARMON","CURB INLET",""
"-81.12152609673802","31.988575994039405","CITY-ROW","HARMON","CURB INLET",""
"-81.16014922452062","31.98885507994133","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11650533030299","31.98846530595099","CITY-ROW","HARMON","CURB INLET",""
"-81.11893549771183","31.988457045452773","CITY-ROW","HARMON","CURB INLET",""
"-81.11332627482253","31.98840373513636","CITY-ROW","HARMON","CURB INLET",""
"-81.11330465256259","31.988337583154767","CITY-ROW","HARMON","CURB INLET",""
"-81.1753496517971","31.98882474552534","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11874144697333","31.988361982017416","CITY-ROW","HARMON","CURB INLET",""
"-81.16836011255918","31.98874831195275","CITY-ROW","WINDSOR","CURB INLET",""
"-81.17525352235519","31.9888027125264","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11877754653119","31.988289781931744","CITY-ROW","HARMON","CURB INLET",""
"-81.24693681176169","32.14807451778185","CITY-ROW","PIPEMAKERS CANAL","CURB INLET",""
"-81.1101096489379","31.988190931395167","CITY-ROW","HARMON","CURB INLET",""
"-81.16839474127896","31.98865941996188","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11509385233306","31.98821790386571","CITY-ROW","HARMON","CURB INLET",""
"-81.1101205219566","31.98808639322064","CITY-ROW","HARMON","CURB INLET",""
"-81.15368519380654","31.988435810193995","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13146549634838","31.98822126620332","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13137585288715","31.988198027442024","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15160048474964","31.98833823396818","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.153662428891","31.988342855403523","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12895962870597","31.98813173290965","CITY-ROW","HARMON","CURB INLET",""
"-81.1516558547094","31.988271157485975","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.11735834343337","31.987976884850152","CITY-ROW","HARMON","CURB INLET",""
"-81.17548086979644","31.988393524131777","CITY-ROW","WINDSOR","CURB INLET",""
"-81.17539478479647","31.98837550100869","CITY-ROW","WINDSOR","CURB INLET",""
"-81.16647371665746","31.98829948314518","CITY-ROW","WINDSOR","CURB INLET",""
"-81.16651592745386","31.98818092731272","CITY-ROW","WINDSOR","CURB INLET",""
"-81.24741711584272","32.14664056370676","CITY-ROW","PIPEMAKERS CANAL","CURB INLET",""
"-81.16522996057364","31.988001561801312","CITY-ROW","WINDSOR","CURB INLET",""
"-81.11570383719568","31.987599143940624","CITY-ROW","HARMON","CURB INLET",""
"-81.11563311046608","31.987561448908863","CITY-ROW","HARMON","CURB INLET",""
"-81.16472645344182","31.987867529220402","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14556746578117","31.98770552799636","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14546008782851","31.987681471020707","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14545876023564","31.987673727051618","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.16475919768963","31.98776659833236","CITY-ROW","WINDSOR","CURB INLET",""
"-81.12638256375958","31.987421018339315","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12647695379748","31.987416638280042","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15337047156899","31.987633557261436","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15347269885908","31.987594686193177","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15758993831726","31.987552768387392","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15345973236164","31.987508680251004","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1370511174333","31.987357016709165","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13695690252756","31.987323632273405","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1371122783927","31.987241547755918","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13965592267978","31.98725143713568","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13968315635425","31.9871759621675","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.11621717597379","31.986934741403015","CITY-ROW","HARMON","CURB INLET",""
"-81.14561187004382","31.98717260911211","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1161589549614","31.986896118821775","CITY-ROW","HARMON","CURB INLET",""
"-81.1318945016986","31.986972453805556","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13180849482747","31.98694839435994","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14927682214278","31.98705304906018","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14930176078659","31.986972675724886","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12675091882996","31.9867359681927","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.12662653557778","31.986683064376866","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15314150040003","31.986788003376493","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15329490062969","31.98676981614904","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1293312146369","31.986567248073825","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15618752852251","31.986755257310474","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13292167268672","31.986554285260063","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15324367771566","31.986680240312136","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15624924161182","31.986678954398855","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.13217401101934","31.986429305242478","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15861683213669","31.986638510519192","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1490010812775","31.98654835835415","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1320924261437","31.986388608906132","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14000930869618","31.9864525631457","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14892606410068","31.986496045860978","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15848918382483","31.986569292023432","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.16717511418271","31.98660736521598","CITY-ROW","WINDSOR","CURB INLET",""
"-81.140037685734","31.98636620454762","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.16708032505471","31.986581237088117","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14130457781792","31.9863322970774","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14119666768012","31.986302043499656","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14513518741474","31.986240008010817","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14692858066908","31.986244640389664","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1580398361761","31.986332239038298","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.17495722959879","31.986419192383078","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14703415617852","31.986176250087652","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14689516014501","31.986113114588427","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1187640540042","31.98587705561851","CITY-ROW","HARMON","CURB INLET",""
"-81.1749935023453","31.986307804273984","CITY-ROW","WINDSOR","CURB INLET",""
"-81.12008231855737","31.98582814758574","CITY-ROW","HARMON","CURB INLET",""
"-81.12950989470455","31.98589696101313","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.11875862799236","31.985769462558533","CITY-ROW","HARMON","CURB INLET",""
"-81.12009762047678","31.985723130209145","CITY-ROW","HARMON","CURB INLET",""
"-81.17358794400776","31.9860970056051","CITY-ROW","WINDSOR","CURB INLET",""
"-81.24725126988623","32.14610585161439","CITY-ROW","PIPEMAKERS CANAL","CURB INLET",""
"-81.13065061968776","31.985717640633226","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15608846418951","31.985917443641803","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.17318614514362","31.986027201068868","CITY-ROW","WINDSOR","CURB INLET",""
"-81.15294849152565","31.985843779990223","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.15304468572873","31.985821527734238","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14676389939903","31.985733576337733","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.17282565496038","31.985940020681618","CITY-ROW","WINDSOR","CURB INLET",""
"-81.14634886154688","31.985605167401868","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.1461957797134","31.985594659105164","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.17218048244087","31.9857830934406","CITY-ROW","WINDSOR","CURB INLET",""
"-81.1462249698698","31.985489063958138","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.14975206032211","31.98551617629314","CITY-ROW","WILSHIRE","CURB INLET",""
"-81.17222259767777","31.98563481413734","CITY-ROW","WINDSOR","CURB INLET",""
